    xe         ye         ze        pxe        pye        pze
0.44172850 4.07314920 91.37693787 0.06290059 0.03157515 0.05926555
0.60319179 4.16320181 91.05741882 0.11568788 -0.06371555 0.00309019
0.38416108 4.35636282 91.02735138 -0.04920464 -0.11002037 -0.03225887
0.35618860 3.84684682 91.42425537 0.04388926 0.03245395 0.03808586
0.57147920 4.25438452 91.48214722 0.04825523 -0.11659126 -0.03992186
0.37037346 3.95683503 91.45709229 -0.02470239 0.10111364 -0.10085249
0.00937775 4.36838293 91.07133484 -0.15132678 -0.10393115 -0.17091243
0.62332356 3.87700295 91.21789551 0.10669610 -0.04743214 -0.06255075
0.15949671 4.35385799 91.33414459 0.01703571 -0.14310628 -0.02756996
0.37043193 3.89516759 91.14974976 0.12063070 0.00922490 0.03995312
0.34343123 4.36858654 91.19363403 0.13084553 0.02472551 0.08262158
0.20668432 4.24921083 91.26277161 0.11020403 0.03606973 0.11834355
0.00444794 4.14677525 91.42312622 0.03912625 0.00119307 -0.01117382
1.00094175 4.23582935 91.10861969 -0.04872951 0.06803466 0.05085575
1.18683255 3.86821103 91.14093781 0.04439175 -0.04037741 0.03095935
1.00686622 4.06465244 91.16162872 -0.04053766 -0.03602452 0.07558654
0.82967436 3.94801307 91.04625702 -0.05657401 0.04617564 0.06788689
0.89627576 4.23362923 91.11620331 -0.13856019 0.04014856 0.03278136
0.63484102 4.36751890 91.04322052 -0.08245362 0.02505327 -0.04199219
0.87867445 4.25757551 91.05237579 -0.00877846 -0.01494939 0.02298026
1.05089068 4.33581591 91.06987762 -0.06708872 0.05933815 -0.00896015
0.92089957 4.19892120 91.47543335 -0.10147661 0.05163463 -0.01654029
1.14106202 3.93679523 91.29368591 -0.01878722 -0.03116702 0.02852429
1.24983513 3.76437330 91.19469452 -0.06035574 -0.00231171 -0.05354420
1.04595780 4.21738338 91.33905029 -0.05618437 0.04601543 -0.02188718
0.84687775 4.09923887 91.23606110 -0.01608724 0.06227552 -0.04564518
1.05176210 3.98311687 91.19712067 0.02370301 0.01225941 -0.01358332
1.22440290 3.75489974 91.23450470 0.04400741 -0.03371862 0.04947848
1.05555975 3.94585776 91.20660400 -0.12851925 -0.01611941 -0.01857165
1.12201142 4.01264668 91.21945953 0.04267516 0.03644767 0.14040278
1.13490808 4.05977201 91.22456360 -0.02281453 0.09749539 0.15874557
0.90359086 4.20047617 91.19607544 -0.04795339 0.00825567 0.15903033
1.11472034 4.17437267 91.47447968 0.04788520 -0.00819368 0.05018873
0.89351100 4.27076960 91.29643250 0.03231810 0.01111394 -0.01089217
0.82469165 3.99356532 91.02401733 0.05099218 -0.04387749 0.02281182
1.08617306 4.10823393 91.48183441 0.01101921 0.00530663 -0.01487045
0.68993694 3.89098263 91.22138977 -0.10356771 -0.06170577 0.01010023
0.99401987 3.89428115 91.09281921 -0.17010377 -0.02524108 -0.08094519
0.63448173 3.77998376 91.06746674 0.03265667 -0.04211992 -0.07183844
0.64397740 4.07724524 91.23984528 0.05672847 0.08378913 0.18364419
0.73753268 4.07385302 91.31565094 -0.01052351 -0.06448183 0.00152051
1.18068075 4.14579344 91.22092438 0.07287129 -0.06293157 -0.01096110
0.70370138 3.82812738 91.34353638 0.01501911 -0.08915992 -0.00262002
1.01800263 3.77261734 91.30078888 -0.02217066 0.12127054 -0.07648856
0.95220011 4.17518473 91.31847382 0.09387355 -0.03719299 -0.00008720
0.75341010 4.07321978 91.28334045 0.09472765 -0.05513498 0.14221402
0.96248150 4.10062313 91.24682617 -0.04506834 0.09051458 -0.09954634
1.20060134 4.00665331 91.40173340 0.11447858 -0.01777305 0.02899041
0.96284735 4.17613363 91.02005005 0.06243843 -0.02705589 -0.11513197
0.97676724 4.14203978 91.28462982 0.08797874 0.23932707 -0.00043906
1.22986972 3.93733931 91.35361481 0.02364629 -0.05583315 -0.05951451
1.04558289 4.35643530 91.03099060 0.10594156 0.05224077 -0.12138974
1.01408231 4.06882191 91.02507782 0.11858442 -0.05660535 0.09588277
0.92102897 4.06314087 91.27519226 0.06313249 -0.11169098 -0.06852461
1.09922457 3.96503615 91.15582275 0.06337605 0.02450830 -0.10390045
1.12979293 3.78554821 91.16853333 0.13566191 0.18560049 0.01399534
0.98264909 4.24322891 91.48886108 -0.10272371 0.04562138 -0.04201761
0.81694263 3.85654759 91.20088196 0.13710280 -0.04172020 -0.01639466
1.08930790 3.83853412 91.29973602 0.17303903 0.04163862 -0.00445278
1.05641139 4.06198311 91.26969910 0.03346014 0.11957613 -0.13113657
1.06415009 3.84092116 91.36369324 0.09774391 0.11423850 -0.12205379
0.63291490 3.89859557 91.43827057 -0.06282859 -0.16321793 -0.14563423
1.48976517 4.36868906 91.38436890 0.00119384 0.01576895 0.07724470
1.79893100 4.31567335 91.43286133 -0.04690873 -0.00373907 0.02950205
1.75794804 3.77093339 91.20133209 -0.16311449 0.09155072 0.08921404
1.34526801 4.18508482 91.26770782 0.03350877 0.02013049 0.01168751
1.63912547 4.31771469 91.41385651 -0.00239315 -0.02139993 0.03854613
1.71350551 4.11442184 91.26105499 -0.05580117 -0.03562286 0.08633958
1.61420584 4.36463404 91.26475525 -0.10409582 0.02999197 -0.03532537
1.84480810 4.00668764 91.32868958 0.01288589 0.03813625 -0.00185080
1.76843715 3.75359702 91.28482056 -0.00036347 0.06336850 0.01047306
1.39160824 4.09425640 91.31056213 -0.01478977 0.11647674 0.07504359
1.86510348 3.95881653 91.44931030 0.00606655 -0.06422905 0.04612717
1.45120895 4.09168625 91.38452148 -0.11734025 0.06706898 -0.03903710
1.73260403 4.25574780 91.00488281 -0.01356033 0.16152377 -0.04896526
1.43667209 4.25263643 91.36705780 0.02612557 0.03890805 0.11816464
1.77954042 3.90075016 91.29136658 0.01393848 0.04445235 0.13779394
1.32764602 4.11066771 91.42449951 -0.12928468 -0.00226438 0.00554171
1.51702845 4.02481127 91.10610199 -0.11968894 -0.04828335 0.00225312
1.34940684 3.85791898 91.01669312 -0.17734115 0.04201569 0.03876694
1.52153289 3.84904766 91.36076355 0.07415964 0.01074519 0.05042871
1.73880088 3.85952210 91.03464508 0.05726809 -0.04081453 0.05791139
1.80651438 4.07327318 91.06497955 -0.00624601 -0.04604586 -0.00910577
1.25680888 3.93596053 91.29129028 0.06087983 0.03485083 -0.03223747
1.64367974 4.28617287 91.22423553 0.14337812 -0.00771260 0.10713846
1.61162376 3.94743466 91.09630585 0.06527879 -0.06734325 0.12908033
1.46903634 3.79813814 91.07197571 0.02959467 -0.12048569 0.07671215
1.43272650 3.77664876 91.27820587 -0.02003556 -0.10277384 0.05580389
1.86993635 4.26869345 91.45471954 -0.08718697 0.03276321 -0.05671306
1.25155795 4.30635595 91.23941040 0.09530848 0.00079437 -0.00664516
1.25134492 3.79357338 91.08969116 0.01371922 -0.10435854 0.01023692
1.56161237 4.28408909 91.38161469 -0.12082080 0.06499328 -0.05990915
1.78332913 3.85202909 91.46621704 0.00909078 -0.12776817 -0.06467917
1.51734877 3.85937619 91.08740997 0.05739110 -0.02733194 -0.09585641
1.72467136 3.77042985 91.17842865 -0.17965107 -0.10076461 0.10733960
1.69349527 4.23979950 91.41569519 0.05690825 -0.10649053 -0.01417204
1.45325398 4.18753910 91.09729767 -0.10116186 0.01314765 -0.10120815
1.31572926 3.86605048 91.11337280 0.04940349 -0.13248426 -0.03470859
1.74321735 3.86680508 91.40877533 0.01373324 -0.15157285 -0.00188063
1.45237601 3.97334504 91.47105408 -0.05841925 -0.05674268 -0.06503575
1.42127764 3.98659754 91.35025024 0.17438184 0.00586373 0.05460735
1.69990504 3.93933725 91.24552917 0.00578131 -0.13946320 -0.06399000
1.67356622 4.14662170 91.32756805 -0.10250501 -0.13885616 0.03933666
1.65467203 3.96753144 91.44676971 -0.04880352 0.03079372 -0.10431807
1.41370177 3.75124168 91.13382721 0.00234462 -0.11331844 -0.12139223
1.36750710 4.33076143 91.11840820 0.00421999 -0.09926778 -0.04264736
1.38183582 4.12612772 91.47149658 0.09345258 -0.15888743 0.14418010
1.68758345 3.89195108 91.34310913 0.10263148 0.02499860 -0.08501915
1.39293313 4.28121471 91.48674011 -0.01877203 -0.08932509 -0.09439014
1.95149493 3.98935819 91.21800232 -0.02221858 0.02931464 0.07783359
2.09769750 4.00709248 91.16970062 0.05739475 0.03770407 0.06253820
2.44875336 4.37208033 91.36215973 0.04394178 0.00561557 0.02441483
2.30461526 4.33646202 91.18230438 0.06327263 -0.00506064 0.02988158
2.07689738 4.28905964 91.29634094 0.03652446 -0.04372481 0.00351232
2.24786329 3.79269814 91.32724762 -0.01776356 0.09474237 0.04484335
2.20490956 4.03781700 91.33689880 -0.05302916 0.00043831 0.02073897
2.27269816 4.11152029 91.49852753 0.03704964 0.07137723 0.04225936
1.96953321 4.05241489 91.29486847 0.06294963 0.05898083 0.01631822
1.95051789 4.08027935 91.26461029 0.03050943 0.10830124 -0.04337379
1.89207864 4.22117329 91.36624908 0.08328454 -0.01610273 0.04484318
2.04599500 4.04495573 91.13465118 0.09953959 -0.02517521 -0.01003022
2.28567195 4.17527390 91.24024963 -0.03540254 0.02132031 -0.04786361
2.44626236 4.36205244 91.48396301 0.03677043 0.07098375 0.14088160
2.00920296 4.07610178 91.37429810 -0.03481079 -0.03522982 0.16369338
2.29016495 3.87142229 91.15461731 0.11453898 0.09606816 0.01242881
2.21698952 4.04480171 91.12185669 0.03453832 -0.02748654 0.05555514
2.26902556 3.98726916 91.02960205 -0.01285297 -0.03008974 -0.04525458
2.40988874 4.22367382 91.08231354 -0.00001166 -0.00179134 -0.03349091
1.88609946 4.20242071 91.35546875 -0.01857665 0.06420012 0.17290157
2.20339847 4.15655756 91.31181335 -0.02746142 -0.08157024 -0.00213047
2.09010315 3.77439976 91.40750122 -0.18666291 -0.04889081 0.09239211
2.00718999 4.24563456 91.25086212 -0.01753378 -0.03503266 0.09790926
1.95506346 3.97247291 91.42473602 0.10563509 -0.10898520 0.09089022
2.21129894 3.89535546 91.05032349 0.11361806 -0.05663307 -0.00377466
2.11451197 3.98842716 91.29306030 -0.13854511 -0.06423011 -0.05269201
2.27226281 4.06052160 91.30170441 -0.05646456 0.03242896 -0.03494556
2.04264927 3.93258214 91.34751892 0.14697756 -0.03168628 -0.02020261
2.23816252 3.85569167 91.38822174 -0.03450971 0.04653772 -0.00933998
2.45952225 3.85227585 91.40834045 -0.08387713 -0.06400263 -0.05986401
2.27632856 3.93240571 91.39511108 -0.06049270 0.09284241 -0.03676862
2.18689251 3.76828599 91.37100220 -0.07840066 0.08483623 -0.05129518
2.05973935 3.85975075 91.31310272 -0.08865728 0.09052873 -0.04588063
2.08469415 4.33532238 91.10504913 0.01889580 0.05261935 -0.11222490
1.93478429 4.11527491 91.14955902 0.07137851 -0.10346563 -0.08560424
2.26791406 3.91521263 91.46439362 -0.07223988 -0.10380296 0.11753960
2.11602974 3.87861609 91.03328705 -0.06959394 -0.10228465 -0.02886946
1.97069919 3.89068580 91.10569763 0.06666881 -0.11492345 0.08006660
2.23504257 3.83262706 91.10117340 0.00665224 0.05965615 -0.08284377
2.25432897 3.81719875 91.44625092 0.06936657 0.01749666 -0.08122472
2.17273498 4.16651392 91.32112885 0.03462062 -0.12159694 0.01779841
1.92240405 3.86503339 91.28308105 -0.00081984 -0.01575322 -0.08271968
2.37670135 4.32945776 91.07678223 -0.04849447 -0.15217093 0.00978370
2.08348274 3.78544474 91.40719604 0.12973650 0.04687495 -0.14638855
1.97770464 4.16127634 91.33895874 -0.00120020 0.00472764 -0.14775226
2.25333500 4.09836245 91.18534851 -0.00229949 -0.08696092 -0.19355389
2.12077284 4.32223654 91.44691467 -0.03201065 -0.15979841 -0.23153399
2.69277811 4.17144537 91.38089752 0.01803077 0.04196041 0.04226420
2.76224637 3.91088915 91.08396912 0.00500689 0.01461672 0.07249556
2.98873281 4.30784607 91.06218719 -0.03787469 0.06031649 0.03748434
2.69538379 4.23243999 91.46100616 -0.00751560 0.08325069 0.10105571
2.54243064 4.28814602 91.14900208 0.04768361 -0.01688848 -0.00508193
2.71029687 4.02259541 91.10549927 0.05636801 -0.03515761 0.01620593
2.89941049 4.35750532 91.24338531 -0.06915078 0.03657947 0.03692248
2.68641567 4.18184566 91.13069153 0.02860576 0.01520449 -0.02723267
2.60198116 4.29480267 91.27053070 -0.05967799 0.06060340 0.06938267
2.50102258 4.23491335 91.03953552 -0.06680433 -0.00025025 0.12673908
3.10891366 4.09883547 91.05731201 -0.07482493 0.06334349 0.06756547
3.05824161 3.79852104 91.01451874 0.09117754 -0.00842224 -0.00025882
2.54436731 3.86569333 91.15034485 -0.10629842 -0.02477296 0.01470977
2.86059666 4.08579493 91.15592957 -0.02207773 0.00731008 0.08445683
2.91254592 4.26930285 91.32520294 -0.09302381 0.03726017 0.05954644
2.63999224 4.08509684 91.36434937 0.05964452 0.08651384 0.00638094
2.58220601 4.33042431 91.32462311 0.00315590 -0.07178800 0.04223956
2.89531350 4.28260994 91.08105469 0.07314041 -0.02138744 0.00122149
2.71528697 3.75729847 91.01672363 0.10415539 -0.02172946 0.01125943
2.51490355 4.28731918 91.07395172 -0.12282183 -0.00280974 0.13433480
2.54151320 4.30591106 91.02212524 -0.00034018 -0.06733193 -0.06721678
2.86536217 3.91640520 91.32871246 0.03745002 0.06500303 0.00174834
2.99674535 4.25213718 91.45742798 -0.01668567 0.25196743 0.04909733
3.12154555 4.26770067 91.26377869 0.04574424 -0.05846901 -0.00487538
2.63841677 3.87921786 91.14855194 0.15349670 -0.01849033 0.00341724
2.83160949 3.81473756 91.46504974 0.05059944 -0.09497785 0.02447208
2.95954776 3.75388622 91.10469818 -0.04398099 -0.05987214 -0.01332534
2.89712119 3.94298601 91.29956818 -0.03612211 0.02117146 -0.02712030
2.61720610 4.03470802 91.35980225 -0.10559763 -0.05317984 0.02603436
3.08244491 4.32407856 91.04087067 -0.05889654 -0.02016870 -0.01108039
2.65249705 4.36844301 91.16269684 -0.06359667 -0.06990066 -0.03051481
2.83225155 3.76559591 91.15754700 0.02445010 -0.11096957 0.02274703
2.68056917 4.31601524 91.15052032 0.07574565 -0.01796495 -0.10262351
2.74652791 3.94054866 91.44317627 -0.01792596 -0.10988462 0.04996147
2.87003326 4.18476057 91.33314514 0.06486005 0.00288591 -0.06548441
2.92641091 3.76035976 91.44585419 0.02805422 0.00981564 -0.05625424
3.08223677 3.85338497 91.07670593 -0.21711695 -0.00829951 -0.06001371
2.82423139 4.25235415 91.18264771 -0.00196035 -0.02103898 -0.11401263
2.69098139 3.96979642 91.23841858 0.08701485 -0.13131395 -0.00890026
3.03549457 3.99712968 91.00430298 -0.13611725 -0.03961896 -0.13555071
2.82319832 4.04471970 91.38070679 0.05704777 -0.03293173 -0.08844662
2.76777768 3.93886304 91.37470245 -0.07765454 0.02229984 -0.07677498
2.82945848 4.16820431 91.28819275 0.00724095 -0.12953177 0.11879889
2.95901561 4.04492092 91.41007233 0.07222234 0.06552407 -0.09957819
2.67864060 3.86177707 91.11135864 -0.02291378 0.02206657 -0.11492007
2.84359074 4.03734112 91.31838989 0.00745204 -0.14889777 -0.00903637
2.66527414 4.21839237 91.46292114 -0.04926601 -0.02396260 -0.13363817
3.23513961 3.81318998 91.17450714 0.01724935 -0.03704798 0.07124145
3.74378467 3.95780182 91.06007385 -0.01508786 -0.01434988 0.04914301
3.35676932 4.00319195 91.46717834 0.02811213 0.04736629 0.03372873
3.62561679 4.07337379 91.12179565 -0.00220338 0.02922434 0.04626840
3.17091942 3.75374675 91.49592590 -0.02730798 0.04266088 0.07246860
3.70590067 4.32708836 91.13558197 0.09536237 0.02556772 0.02285068
3.18391514 4.13490725 91.48402405 -0.02462182 0.02696522 -0.00213030
3.24613285 4.11208630 91.26286316 0.04017798 -0.06223455 0.03658908
3.41446328 4.07468224 91.24528503 0.04588694 -0.00862306 -0.00137205
3.67685223 4.34525347 91.31557465 0.02017651 0.05071838 0.00317651
3.40014124 3.81294894 91.37071228 0.14080274 -0.04566337 0.16752972
3.65296841 3.97044349 91.15288544 -0.04884053 -0.01430271 0.13407712
3.27687240 4.05456114 91.47684479 -0.03539014 -0.02325238 0.09837084
3.19450879 4.04377985 91.42840576 0.16383116 0.04036224 0.00566292
3.42057943 4.19445944 91.12735748 -0.07408147 -0.00069340 0.13378510
3.28645158 3.81522822 91.43599701 -0.04715813 -0.02772035 -0.04312436
3.52266765 4.21198654 91.30960846 0.11345746 0.01226297 -0.01146345
3.25653768 4.35212469 91.32070160 0.05174391 -0.05237169 -0.07024112
3.35847616 3.81277418 91.38281250 0.03432678 -0.07575589 0.04542144
3.46744132 4.28168583 91.30003357 0.06580397 -0.07452875 0.01137530
3.22012424 4.12158680 91.05404663 -0.03066088 -0.03948780 -0.03629846
3.39392138 3.87859106 91.44499207 -0.01399369 -0.06122816 -0.05092976
3.64174461 3.88758564 91.37640381 -0.08182336 -0.01204807 -0.00254484
3.63715267 3.85429668 91.10084534 0.00449428 0.01771410 -0.06206815
3.55696940 4.07381201 91.38570404 0.02412618 -0.06436487 -0.03116080
3.69024658 4.14552689 91.49657440 -0.08338390 0.04984543 -0.00855854
3.69284391 4.18168879 91.21008301 -0.11446614 -0.06538104 -0.03155031
3.72529507 3.93064213 91.01799774 -0.12666899 -0.06982981 -0.00292083
3.61009574 3.96141696 91.24376678 0.04379089 -0.09663146 -0.05032659
3.73218966 4.31888914 91.48771667 0.08884200 0.08023676 -0.06939819
3.66221094 4.24773073 91.26203918 -0.04259467 -0.07249715 -0.03686085
3.23905373 4.19153595 91.28936768 0.02944351 0.00437525 -0.07998273
3.34358788 3.84041739 91.22626495 0.02974570 -0.11784329 -0.01729835
3.19219518 4.10493660 91.06539917 0.11757959 0.05355757 -0.07640993
3.54874229 4.12183762 91.40976715 0.12391630 0.00128943 -0.07739780
3.40017700 3.87029767 91.31187439 0.11501398 0.00816190 -0.06080143
3.38025141 4.20586729 91.22892761 -0.01234988 -0.10780308 0.08114934
3.20202112 3.85243630 91.40917969 0.05273782 0.04139001 -0.03423396
3.29251695 4.31267405 91.03874207 0.10533947 -0.02118245 -0.11133646
3.62749124 4.33183670 91.06315613 -0.09350372 -0.06765188 -0.11063544
3.13616800 4.20433140 91.37236786 0.04300999 -0.04485578 -0.12951601
3.19669747 4.03318548 91.26409912 0.03436053 -0.09765080 -0.12176935
3.42415190 4.33796978 91.29110718 0.03923417 0.15616149 -0.13187203
3.16216588 4.34680367 91.22080994 0.04957904 -0.12323163 0.08682699
3.38982940 3.83034253 91.31973267 -0.10074297 0.00338320 -0.17094997
3.31916809 3.75323105 91.38164520 -0.03656503 -0.04810942 -0.16340017
3.89066720 4.07424355 91.32034302 -0.00329390 0.05248495 0.08857574
3.93976760 4.17483473 91.08831787 -0.00064237 0.00696911 0.02092791
3.78337598 3.96024203 91.17952728 0.05741287 0.01593025 0.10340610
3.75825429 3.77876186 91.45075226 0.06042699 -0.00230560 0.10218546
4.04710674 4.17142153 91.24858856 0.03412731 0.00546394 0.10759269
4.20822620 4.01304531 91.05444336 0.03113277 0.09618302 0.06827858
4.27480793 4.08355522 91.16442871 0.08962700 -0.01825005 0.07534330
3.97683764 4.07093096 91.09609985 -0.00846468 0.06718776 0.04515128
4.22883272 4.18525505 91.11503601 -0.00004271 0.00796554 0.03104027
4.17001152 4.04419374 91.15656281 -0.01110357 0.07374801 0.02664547
4.26685715 4.01735353 91.33648682 0.05647352 0.00164358 0.01552073
4.31276369 4.30435133 91.40854645 0.03765249 0.00219680 0.08320440
3.76739478 4.24835253 91.12615204 -0.04187455 0.07670443 0.09317981
3.81344271 3.83042097 91.23151398 -0.03058399 -0.03986738 -0.00752195
4.13692570 4.04325533 91.13624573 0.09389503 -0.04312874 0.01436137
4.32168055 3.78030586 91.39278412 -0.05013460 -0.03586702 -0.02300588
4.04167938 4.18869925 91.41328430 0.04029185 0.15918870 0.06329847
4.33721781 3.76792669 91.23109436 0.04618658 0.15014058 -0.02513640
4.06940556 4.31259251 91.41304016 0.01535109 0.17965801 0.05634800
3.85680580 4.02969313 91.12860870 0.00994760 -0.02408687 0.12757774
4.07352972 3.98896885 91.26793671 0.03254253 -0.04748283 -0.00150902
4.31189346 4.11030006 91.03637695 0.09673397 -0.02820962 0.12063360
4.17706919 3.80952692 91.05734253 0.02975500 -0.00907747 -0.02942820
3.78585196 4.14514160 91.43286133 -0.06902491 0.00047308 0.00599145
3.91006732 3.75074363 91.20661163 0.09535343 0.12228597 -0.02467241
3.98193693 4.15121126 91.49873352 -0.03021728 0.02148078 -0.04281437
3.96539307 4.23395061 91.47455597 0.01418822 0.06501675 -0.02153334
4.11853981 4.17363453 91.01613617 -0.02596094 0.01222844 -0.03328180
3.90234399 3.79560995 91.18580627 0.03696484 -0.07608836 0.09362338
4.30471087 4.35015011 91.21018219 -0.03338160 -0.03417914 0.13433459
4.28380823 4.12328672 91.13493347 0.02288343 0.01412448 -0.04895555
4.16275120 4.32676172 91.04463196 -0.07333072 0.00493521 -0.05707840
3.91171837 4.33664703 91.16338348 0.04883591 0.09238733 -0.03108714
3.84899116 4.01133919 91.44954681 -0.07844266 -0.01662998 -0.00175035
3.77794337 4.25306034 91.24616241 0.01865631 -0.05533726 0.14279693
4.06573534 4.03545809 91.09851837 0.08629211 0.01288571 -0.03564922
4.09043169 4.12514830 91.36222076 -0.08991886 0.01508842 0.14383143
4.18211317 4.02539301 91.03627777 -0.04494662 0.17282005 0.04866650
3.88855290 4.16018581 91.49936676 -0.11400519 0.04375518 -0.02149288
4.14628363 3.75712347 91.27319336 -0.04907152 -0.10246535 0.14655545
3.93344760 4.08923101 91.26137543 -0.03694567 -0.02950537 -0.07545868
3.91256595 3.95139956 91.06431580 0.05096368 -0.10981265 0.09213258
4.25221682 3.85544086 91.26701355 -0.09479485 -0.00347855 0.08634444
3.80548692 3.96814680 91.45894623 -0.00641286 -0.09105259 0.00923518
3.99577498 4.33540487 91.13871765 -0.13550834 -0.06184243 0.01906767
3.95433712 3.77840638 91.10806274 -0.04870198 -0.12274322 -0.12090319
4.18943596 4.28885698 91.38964844 0.02200038 0.12840506 -0.08529919
3.96962214 3.76061654 91.09116364 -0.03395830 -0.02536938 -0.13709052
4.19570351 4.20807028 91.38448334 0.00161598 -0.11461932 -0.08426972
4.30251598 4.26275396 91.45570374 -0.11362850 0.04678563 -0.04621435
4.05484867 4.05717325 91.24702454 -0.15404876 -0.01982808 -0.04457748
4.20730782 4.09697723 91.15607452 0.02018490 -0.16020395 -0.02367336
4.11234379 4.11318207 91.15667725 -0.01967111 -0.15555507 -0.06492110
3.91121674 3.97923899 91.41981506 0.10713372 0.11138095 -0.09813333
3.79026246 4.02470827 91.43849182 0.16028836 -0.17888880 -0.00587380
4.22262955 4.18724823 91.36923218 0.06376801 -0.16656800 -0.08688068
4.32836533 3.93080735 91.29924774 0.03646935 -0.10900387 -0.15372591
4.33841372 4.26487780 91.47725677 -0.02128481 -0.18016174 0.00371836
4.16738701 3.84809375 91.07325745 -0.21984355 0.12329023 0.07836039
4.85325718 4.21303606 91.37522125 0.02562619 0.02138489 0.14135344
4.80316639 4.07497072 91.27336884 0.03414633 -0.00076823 0.09439045
4.74276352 4.29974318 91.09648895 0.06046936 0.00577944 0.05362514
4.79739904 4.15941381 91.21256256 0.03999523 -0.01791357 0.07621296
4.84016895 4.04661036 91.40964508 0.06264377 0.05454287 0.04345887
4.96602774 4.24396849 91.35871887 0.01863840 0.01494380 -0.04039568
4.68163729 4.14277554 91.35543823 -0.01206536 -0.01538432 0.03346288
4.83301210 4.05391073 91.28096008 0.12501733 -0.03693838 -0.01254380
4.86880922 3.99344492 91.44535828 0.05920469 0.04313110 -0.09009928
4.85677242 3.77500081 91.15995026 0.13990469 -0.03132245 0.00058353
4.57836390 4.02179384 91.38658142 0.01259810 0.01628374 -0.00445389
4.70635986 4.10666752 91.10927582 0.14531648 -0.03499317 0.01961962
4.55227470 4.18111706 91.31474304 -0.00198241 -0.00837714 -0.04308801
4.55868864 3.95705366 91.28298950 0.03531547 -0.06624601 0.10738321
4.48676872 3.92778420 91.30934906 0.04791259 0.21187635 0.21430130
4.45555735 4.07035303 91.01115417 0.04303781 -0.03798364 -0.04768582
4.76511478 3.82662582 91.38311005 0.02586492 0.02286164 0.04589145
4.76127529 4.29900742 91.18133545 -0.02131463 -0.03329630 0.03088452
4.93866968 3.78186917 91.48953247 0.03016610 -0.10547476 0.07288834
4.78694105 3.79281521 91.17006683 -0.00362076 -0.04969141 0.01927918
4.47716188 4.22368956 91.17688751 0.11395156 0.06026199 -0.04190427
4.48152781 4.16010857 91.30413055 0.03320155 -0.07499421 0.03525725
4.76302099 3.87617707 91.31359100 0.00358770 -0.07137316 -0.06767405
4.38948154 3.98916554 91.08272552 0.00746216 0.01901103 -0.10601317
4.52465582 3.93489456 91.41204071 0.07865496 -0.11548488 0.12768850
4.48712635 4.04457188 91.04185486 -0.03484420 0.12122185 -0.05240261
4.45352697 3.95536757 91.00490570 0.00557868 -0.10872589 -0.06191572
4.96777248 4.16823769 91.19918823 0.04424561 -0.06328948 -0.06885553
4.75532913 4.36471081 91.49491882 -0.00496914 -0.06006999 0.10501495
4.39759541 4.25356913 91.45590973 -0.05231440 -0.06890592 0.09584384
4.77972555 4.08784103 91.18634033 0.02720209 0.12364642 -0.09422633
4.52136993 4.23324156 91.06015015 0.10912687 -0.05440625 -0.11038565
4.50246763 4.22517014 91.28523254 -0.04903773 0.06218957 0.04958889
4.39171600 4.36566639 91.44145203 -0.09330657 -0.00776552 0.05574813
4.40170050 4.31770039 91.21972656 -0.09596121 -0.05933776 -0.09762970
4.61528063 3.85934114 91.38370514 -0.05903188 0.04630101 0.06427567
4.74631739 3.76545286 91.47178650 0.04758882 0.09017156 -0.10055842
4.78980303 3.87068057 91.39269257 -0.03305939 -0.02369759 -0.06406466
4.55904007 4.07402039 91.05622864 -0.13122796 -0.09041223 -0.01864014
4.85926390 3.92305541 91.33865356 -0.03505049 0.01808913 0.04399050
4.65320396 3.95636034 91.49606323 -0.10382766 -0.00912337 -0.07786734
4.93169594 4.24683237 91.34875488 -0.01086712 -0.00557229 -0.03310667
4.82428312 4.25753880 91.46541595 -0.06607256 -0.00899845 0.10614736
4.97961330 3.95625138 91.35194397 -0.07358185 -0.08529305 -0.03578989
0.28125140 4.38164330 91.05478668 -0.11780535 0.05829126 -0.04063457
0.55876708 4.68726778 91.17275238 0.01480197 0.08943164 0.00861510
0.24607325 4.82454586 91.19673157 -0.01438913 0.06006817 0.01780889
0.11038553 4.42478371 91.06545258 -0.11396751 0.08448264 0.12481460
0.32080439 4.56923389 91.06453705 -0.09253712 0.11774389 -0.06221106
0.14650010 4.38816261 91.18172455 -0.04739419 0.09493038 -0.03512496
0.49516138 4.43966055 91.37937927 -0.05410219 0.15837987 -0.02563575
0.08741850 4.81822205 91.08015442 0.00623795 0.18174183 -0.00157447
0.47251141 4.61350536 91.01790619 0.02484440 0.01620428 -0.00559423
0.22126676 4.76114178 91.03800964 -0.04275855 0.17300136 0.03037739
0.01274053 4.38335800 91.47652435 -0.04139540 -0.00519265 -0.00913882
0.23542240 4.44868517 91.05406189 -0.01669181 0.00351649 -0.00064580
0.17541964 4.47105646 91.27850342 -0.00930022 -0.01355391 0.05289820
0.18205509 4.76722193 91.25578308 -0.07634918 0.00391270 -0.03200966
0.56847119 4.88893461 91.17699432 -0.00597104 0.07208243 -0.03171450
0.23317596 4.50483751 91.16524506 -0.03927475 -0.01783716 -0.00469456
0.61948341 4.63166380 91.09524536 0.04753017 0.00442662 -0.05342438
0.27752838 4.52558517 91.48166656 -0.03598977 -0.01795646 0.09173237
0.50502783 4.67303705 91.15055084 0.00162658 0.04490598 -0.05377475
0.19926359 4.67785025 91.48418427 -0.02523303 -0.01778522 0.02426006
